run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B2_udp,udp,none,none,,1,53,512,584,1785153631826479000,1785153631826480000,1785153631826480000,1785153631826485000,1785153631826533000,1785153631826540000,1785153631826540000,1785153631826540000,121647206,121615559,16.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,54,512,584,1785153631827481000,1785153631827482000,1785153631827482000,1785153631827487000,1785153631827525000,1785153631827532000,1785153631827532000,1785153631827532000,121647206,121615559,6.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,55,512,584,1785153631828481000,1785153631828481000,1785153631828482000,1785153631828486000,1785153631828529000,1785153631828536000,1785153631828536000,1785153631828536000,121647206,121615559,11.353,0.000,1.000,4.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,56,512,584,1785153631829481000,1785153631829482000,1785153631829482000,1785153631829486000,1785153631829526000,1785153631829532000,1785153631829532000,1785153631829532000,121647206,121615559,8.353,1.000,0.000,4.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,57,512,584,1785153631830475000,1785153631830476000,1785153631830476000,1785153631830478000,1785153631830510000,1785153631830517000,1785153631830517000,1785153631830517000,121647206,121615559,0.353,1.000,0.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,58,512,584,1785153631831478000,1785153631831479000,1785153631831479000,1785153631831482000,1785153631831513000,1785153631831520000,1785153631831520000,1785153631831520000,121647206,121615559,-0.647,1.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,59,512,584,1785153631832482000,1785153631832483000,1785153631832484000,1785153631832488000,1785153631832531000,1785153631832538000,1785153631832538000,1785153631832538000,121647206,121615559,11.353,1.000,1.000,4.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,60,512,584,1785153631833479000,1785153631833480000,1785153631833480000,1785153631833485000,1785153631833528000,1785153631833535000,1785153631833535000,1785153631833535000,121647206,121615559,11.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,61,512,584,1785153631834485000,1785153631834485000,1785153631834486000,1785153631834488000,1785153631834534000,1785153631834541000,1785153631834541000,1785153631834541000,121647206,121615559,14.353,0.000,1.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,62,512,584,1785153631835476000,1785153631835476000,1785153631835477000,1785153631835479000,1785153631835521000,1785153631835528000,1785153631835528000,1785153631835529000,121647206,121615559,10.353,0.000,1.000,2.000,7.000,0.000,1.000,0.000,0,0,0
